Year,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2025,15654959,Hope,670,Spain,Male,67,6,158719.57,1,1,1,118607.4,0
2025,15609704,Mao,608,France,Female,33,4,0.0,1,1,0,79304.38,1
2025,15757628,Savage,571,France,Male,40,10,112896.86,1,1,1,121402.53,0
2025,15633586,Brierly,595,France,Female,39,7,120962.13,1,0,0,23305.01,0
2025,15565796,Docherty,745,Germany,Male,48,10,96048.55,1,1,0,74510.65,0
2025,15747345,Bergamaschi,678,France,Female,22,6,118064.93,2,1,1,195424.01,0
2025,15678317,Manfrin,603,France,Male,46,2,0.0,2,1,1,59563.49,0
2025,15812616,Enyinnaya,707,France,Female,49,10,0.0,1,1,0,82967.97,1
2025,15729489,Hyde,762,Germany,Female,34,8,98592.88,1,0,1,191790.29,1
2025,15613216,Cameron,639,Spain,Female,39,1,141789.15,1,1,0,92455.96,0
2025,15657937,Lord,709,Germany,Male,22,0,112949.71,1,0,0,155231.55,0
2025,15815428,Biryukova,823,France,Male,34,3,105057.33,1,1,0,9217.92,0
2025,15699492,Lorenzo,665,Germany,Female,27,2,147435.96,1,0,0,187508.06,0
2025,15577999,Sleeman,850,France,Female,62,1,124678.35,1,1,0,70916.0,1
2025,15703541,Wang,772,Germany,Female,51,9,143930.92,1,0,1,46675.51,1
2025,15626474,Onyemere,686,France,Female,31,1,0.0,2,1,0,4802.25,0
2025,15608344,Dawson,749,Germany,Female,29,7,137059.05,3,1,0,102975.72,1
2025,15768367,Nebechukwu,781,France,Female,27,7,186558.55,1,1,1,175071.29,1
2025,15759274,Micklem,447,France,Female,32,10,0.0,1,1,1,151815.76,0
2025,15607577,Roberts,663,Spain,Male,27,8,0.0,1,1,1,188007.99,0
2025,15813697,Onyekaozulu,498,Germany,Female,44,2,120702.67,2,1,1,98175.74,0
2025,15777855,Manna,649,France,Male,45,7,0.0,2,0,1,75204.21,0
2025,15635396,Thompson,738,Germany,Female,29,9,139106.19,1,1,0,141872.05,1
2025,15718507,Su,647,Germany,Male,37,3,116509.99,1,1,1,149517.71,1
2025,15645835,Milani,605,France,Male,32,9,0.0,2,1,1,55724.24,0
2025,15738166,Hsu,596,France,Female,39,10,86546.29,1,0,1,131768.98,0
2025,15793042,Sung,629,France,Male,39,2,129669.32,2,1,0,82774.07,0
2025,15572792,Bellucci,535,Spain,Male,35,8,118989.92,1,1,1,135536.72,0
2025,15783541,Fomina,755,France,Male,31,5,0.0,2,0,1,194660.78,0
2025,15734970,White,835,Spain,Male,38,7,86824.09,1,0,0,175905.97,0
2025,15643042,Han,590,Germany,Female,40,2,117641.43,2,0,0,92198.05,0
2025,15773868,Belov,653,Germany,Female,37,3,125734.2,2,1,0,134625.09,1
2025,15724890,Cross,584,Spain,Male,36,4,82696.09,2,0,0,83058.14,0
2025,15663263,Collins,698,France,Male,47,5,156265.31,2,0,0,1055.66,0
2025,15709004,Mai,528,Germany,Male,22,5,93547.23,2,0,1,961.57,0
2025,15658486,Gidney,579,Spain,Female,59,3,148021.12,1,1,1,74878.22,0
2025,15707110,Endrizzi,660,Germany,Male,28,2,170890.05,2,1,0,41758.9,0
2025,15765415,King,609,Spain,Female,45,4,89122.3,1,1,1,199256.98,0
2025,15669887,Lambert,839,France,Female,51,3,0.0,1,1,1,69101.23,1
2025,15760825,Fraser,604,France,Female,40,1,0.0,2,1,0,123207.17,0
2025,15698117,Jerger,701,Germany,Male,41,0,150844.94,1,0,1,127623.36,0
2025,15746802,Onio,477,France,Female,30,6,131286.46,1,1,0,194144.45,0
2025,15790267,Onuoha,625,France,Female,40,7,141267.67,1,0,1,177397.49,0
2025,15642093,Piccio,646,France,Male,30,7,0.0,2,1,0,153566.97,0
2025,15740147,Cremonesi,725,France,Female,44,10,0.0,1,0,1,93777.61,0
2025,15809777,Gadsden,497,Germany,Female,55,7,131778.66,1,1,1,9972.64,0
2025,15720713,Chibueze,850,France,Female,29,10,0.0,2,1,1,199775.67,0
2025,15695356,Chinwemma,722,France,Male,46,5,0.0,2,1,0,179908.71,0
2025,15670859,Smith,718,Germany,Female,39,7,93148.74,2,1,1,190746.38,0
2025,15806230,Trevisano,629,Germany,Male,40,2,121647.54,2,1,1,64849.74,1
2025,15662884,Naylor,739,Germany,Male,58,1,110597.76,1,0,1,160122.66,1
2025,15677804,Aliyeva,783,Spain,Male,38,1,0.0,3,1,1,80178.54,1
2025,15736495,Jackson,712,France,Male,34,8,114088.32,1,1,0,92794.61,0
2025,15775293,Stephenson,680,France,Male,34,3,143292.95,1,1,0,66526.01,0
2025,15580935,Okechukwu,687,Germany,Male,33,9,135962.4,2,1,0,121747.96,0
2025,15645095,Huang,674,France,Female,28,3,0.0,1,1,0,51536.99,0
2025,15808960,Alleyne,620,Germany,Male,40,5,108197.11,2,1,0,49722.34,0
2025,15659149,King,530,France,Male,39,2,0.0,2,1,0,197923.05,0
2025,15585490,Nkemdilim,746,France,Female,34,4,0.0,1,0,1,65166.6,0
2025,15624186,McGregor,813,Germany,Female,25,5,123616.43,1,0,1,132959.33,0
2025,15805151,Ginikanwa,565,Germany,Male,31,2,89558.39,2,1,1,4441.54,0
2025,15576094,Sung,743,France,Male,71,0,0.0,2,0,1,29837.65,0
2025,15719579,McIntosh,670,Germany,Female,33,9,84521.48,2,0,1,198017.05,0
2025,15664734,T'ao,673,Germany,Female,25,3,108244.82,2,1,1,103573.96,0
2025,15666884,Su,508,Germany,Female,41,5,82161.7,2,1,0,187776.49,0
2025,15575748,Conti,809,France,Male,36,9,68881.59,2,0,1,109135.11,0
2025,15710527,Matthews,782,France,Female,35,4,0.0,1,1,1,119565.34,0
2025,15732266,Field,553,Germany,Male,53,5,127997.83,1,1,0,165378.66,1
2025,15640258,Chou,685,France,Female,50,6,94238.75,2,1,1,50664.07,1
2025,15759717,Mazzi,763,Spain,Female,39,7,0.0,2,1,0,19458.75,0
2025,15620268,Thomson,634,Germany,Male,43,3,212696.32,1,1,0,115268.86,0
2025,15701206,Torreggiani,566,Spain,Male,44,5,0.0,2,1,0,66462.79,0
2025,15581280,Atkinson,714,Germany,Male,29,6,92887.13,1,1,1,69578.49,0
2025,15626008,Miller,622,Germany,Female,52,9,111973.97,1,1,1,162756.29,1
2025,15723717,Heath,483,Germany,Male,41,1,118334.44,1,0,0,163147.99,1
2025,15659736,Herbert,716,Germany,Male,66,5,121411.9,1,0,0,10070.4,1
2025,15671915,Bowen,649,France,Male,46,5,0.0,2,1,1,76946.6,0
2025,15633546,Frederick,652,Spain,Female,33,3,124832.51,1,1,0,195877.06,0
2025,15640917,Tang,633,France,Male,43,5,0.0,2,1,1,48249.88,0
2025,15663164,Yudin,663,Germany,Male,49,7,116150.65,3,1,1,84358.71,1
2025,15786643,Tsao,602,France,Male,32,10,0.0,2,1,1,116052.92,0
2025,15634310,Ko,509,France,Male,30,6,0.0,2,1,0,180598.86,0
2025,15668695,Endrizzi,536,France,Female,22,5,89492.62,1,0,0,42934.43,0
2025,15621031,Mofflin,761,Spain,Male,27,8,0.0,2,1,0,63297.7,0
2025,15792180,Chiekwugo,566,Germany,Male,22,7,144954.75,2,1,0,102246.0,0
2025,15814092,Wang,626,France,Female,44,2,0.0,1,0,1,173117.22,1
2025,15794345,Ma,706,Spain,Male,38,8,0.0,2,0,1,46635.11,0
2025,15726484,Pollard,633,France,Male,37,7,141546.35,1,1,1,124830.11,0
2025,15650442,Hsieh,644,Germany,Female,32,8,141528.88,1,1,1,167087.34,1
2025,15779414,Rossi,696,Spain,Male,40,3,153639.11,1,1,1,138351.68,0
2025,15737071,Tang,639,France,Female,60,5,162039.78,1,1,1,84361.72,1
2025,15600692,West,520,France,Male,38,5,0.0,2,1,0,163185.76,0
2025,15612505,Joseph,835,Spain,Male,45,3,100212.13,1,1,0,152577.62,0
2025,15597914,Evdokimov,641,Germany,Female,51,2,117306.69,4,1,1,26912.72,1
2025,15690209,Hsiao,715,Germany,Female,32,3,104857.19,2,1,0,114149.8,0
2025,15697100,Wright,772,Germany,Female,48,6,108736.52,1,1,0,184564.67,1
2025,15606641,Beggs,762,Germany,Male,56,10,100260.88,3,1,1,77142.42,1
2025,15569079,Hagins,632,Germany,Male,48,6,126066.26,1,1,0,64345.61,1
2025,15640034,Milligan,551,France,Male,42,2,139561.46,1,1,0,43435.43,1
2025,15807563,Ch'iu,841,France,Female,52,5,0.0,1,0,0,183239.71,1
2025,15679075,Onyemere,701,France,Male,37,8,107798.85,1,1,0,16966.73,0
2025,15605333,Clancy,529,Spain,Male,31,6,0.0,1,1,0,10625.91,0
2025,15736154,Gallo,823,France,Female,44,1,0.0,2,0,1,182495.7,0
2025,15611551,Hill,676,Spain,Male,48,1,131659.59,2,0,1,14152.15,0
2025,15634143,Onyemauchechi,581,Spain,Male,30,0,53291.86,1,0,0,196582.28,0
2025,15694601,Ankudinov,583,France,Female,31,4,158978.79,1,1,0,12538.92,0
2025,15669301,Romani,778,Germany,Female,29,6,150358.97,1,1,0,62454.01,1
2025,15672640,Kambinachi,850,Spain,Female,45,4,114347.85,2,1,1,109089.04,0
2025,15788536,Armit,755,Germany,Male,40,2,137430.82,2,0,0,176768.59,0
2025,15681220,Chou,503,France,Female,37,8,0.0,2,1,1,97893.32,0
2025,15616929,De Luca,730,Spain,Male,62,5,112181.08,1,0,1,61513.87,0
2025,15643865,Lo Duca,601,France,Female,40,3,92055.36,1,0,1,164652.02,1
2025,15807768,Cohn,702,Germany,Male,28,1,103033.83,1,1,1,40321.87,0
2025,15647008,Adams,624,Germany,Male,54,3,116726.22,1,1,0,110498.1,1
2025,15748068,Boyle,571,Spain,Female,31,3,0.0,2,1,1,194667.92,0
2025,15608406,Schmidt,678,France,Male,26,5,111128.04,1,1,0,60941.27,1
2025,15667602,Cheng,704,Spain,Male,33,3,0.0,2,1,0,73018.74,0
2025,15789874,Wang,712,France,Female,29,3,87375.78,2,0,0,166194.53,0
2025,15757952,Teng,651,France,Male,44,2,0.0,3,1,0,102530.35,1
2025,15698732,K'ung,789,Germany,Male,51,3,104677.09,1,1,0,74265.38,0
2025,15714355,Sinclair,775,Germany,Male,32,8,121669.23,1,0,1,125898.39,0
2025,15609623,McConnell,637,France,Female,63,5,0.0,1,1,0,28092.77,1
2025,15711901,Iheatu,500,France,Male,45,2,109162.82,1,1,1,126145.08,0
2025,15698246,Gordon,658,France,Female,24,2,0.0,2,1,1,84694.49,0
2025,15566295,Sanders,761,France,Female,33,6,138053.79,2,1,0,148779.41,0
2025,15708003,Aleksandrova,587,Spain,Male,41,8,85109.21,1,1,0,1557.82,0
2025,15771580,Davison,850,France,Female,38,0,106831.69,1,0,1,148977.72,0
2025,15706170,Onyemere,636,France,Male,34,1,84055.43,1,0,0,37490.84,0
2025,15737509,Morrison,850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0
2025,15748481,Howey,564,France,Female,27,6,0.0,1,0,0,7819.76,0
2025,15693376,Baryshnikov,741,Spain,Male,43,0,0.0,2,1,1,2920.63,1
2025,15598275,Sochima,709,France,Female,32,7,0.0,2,1,1,199418.02,0
2025,15737080,Marchesi,510,France,Female,32,1,0.0,2,0,1,28515.17,0
2025,15668580,Todd,716,Spain,Male,33,2,0.0,2,1,1,92916.53,0
2025,15577587,Reynolds,550,Germany,Male,52,5,121016.23,1,1,1,41730.37,1
2025,15625592,Sal,486,France,Male,26,2,0.0,2,1,1,31399.4,0
2025,15702175,Herrin,755,France,Female,29,4,148654.84,2,1,1,28805.09,0
2025,15677785,Stevenson,656,Spain,Male,32,5,136963.12,1,1,0,133814.28,0
2025,15786153,McKenzie,644,Germany,Male,47,9,137774.11,2,1,0,151902.78,0
2025,15707674,Marino,515,France,Female,58,2,131852.81,1,1,0,81436.68,1
2025,15587596,Morrison,628,Spain,Female,39,8,107553.33,1,1,0,117523.41,0
2025,15751943,Mai,529,Spain,Female,43,5,0.0,2,0,0,79476.63,0
2025,15640922,Demaine,791,France,Female,52,7,0.0,1,1,1,122782.5,0
2025,15720929,Kazantseva,604,France,Female,47,8,62094.71,3,0,0,9308.1,1
2025,15628558,Pan,447,France,Female,44,5,89188.83,1,1,1,75408.24,0
2025,15615207,Yeh,792,Spain,Male,47,0,0.0,1,1,1,5557.88,1
2025,15773512,Bischof,627,Spain,Female,25,4,0.0,1,1,1,194313.93,0
2025,15642710,Napolitani,686,France,Male,26,7,0.0,2,1,0,1540.89,0
2025,15782418,Ku,589,Germany,Female,19,9,83495.11,1,1,1,143022.31,1
2025,15813504,Onyemachukwu,543,Germany,Female,25,1,146566.01,1,0,1,161407.48,0
2025,15588090,Ferri,726,Germany,Female,51,8,107494.86,2,1,0,140937.91,1
2025,15671804,Wilding,648,Spain,Male,36,8,146943.38,2,1,1,130041.45,0
2025,15789941,Yevseyev,633,France,Female,36,6,125130.28,1,0,0,125961.48,0
2025,15632977,Hsiao,745,France,Male,47,5,0.0,2,0,0,145789.71,0
2025,15567335,Allsop,559,France,Female,42,7,0.0,2,1,1,190040.29,0
2025,15746553,Castles,526,Germany,Male,50,5,124233.24,1,0,1,159456.87,1
2025,15622518,Stephenson,768,France,Female,26,5,51116.26,1,1,1,70454.79,1
2025,15684908,Davidson,540,Germany,Male,64,1,91869.69,1,0,1,95421.0,0
2025,15712938,Genovese,531,France,Male,44,3,0.0,2,1,1,34416.79,0
2025,15596228,Uwaezuoke,490,France,Male,29,4,0.0,2,1,0,32089.57,0
2025,15578462,Hs?,596,Spain,Female,76,9,134208.25,1,1,1,13455.43,0
2025,15664808,Nicoll,790,Spain,Female,37,3,0.0,3,0,0,98897.32,0
2025,15664555,Hughes,587,France,Male,40,2,0.0,4,0,1,106174.7,1
2025,15607278,Romano,794,Spain,Female,46,8,134593.79,1,1,1,46386.37,0
2025,15750299,Davison,746,Spain,Male,24,10,68781.82,1,0,1,47997.39,0
2025,15709941,Feng,753,France,Male,46,8,0.0,3,1,0,90747.94,1
2025,15600708,Calabresi,640,Spain,Female,34,3,77826.8,1,1,1,168544.85,0
2025,15690021,Martin,502,Germany,Female,42,0,132002.7,1,0,1,28204.98,1
2025,15577751,Pisano,759,Germany,Male,30,4,101802.67,1,0,0,8693.8,0
2025,15602994,Gorbunov,487,France,Female,53,10,89550.85,1,0,1,90076.85,0
2025,15750769,Padovano,725,France,Male,35,7,75915.75,1,1,0,150507.43,0
2025,15679968,Ting,623,France,Male,40,5,118788.57,1,1,0,192867.4,0
2025,15694404,Eberegbulam,781,France,Female,42,3,156555.54,1,1,1,175674.01,0
2025,15642579,Chang,731,Spain,Female,37,1,128932.4,1,1,1,180712.52,0
2025,15665861,Avdeev,733,Spain,Male,44,3,106070.89,1,0,1,101617.43,0
2025,15778149,Connolly,538,Spain,Male,68,9,0.0,2,1,0,110440.5,1
2025,15633834,Milne,700,Germany,Female,28,3,99705.69,2,0,0,146723.72,0
2025,15611699,Tao,641,France,Female,40,7,0.0,1,1,0,126996.67,0
2025,15719991,Korovina,727,Spain,Female,52,1,154733.97,1,1,0,80259.67,1
2025,15720687,Chidubem,576,France,Female,41,4,112609.91,1,0,0,191035.18,1
2025,15577970,Alexeeva,489,France,Male,34,5,0.0,1,0,0,43540.59,0
2025,15581811,Chukwubuikem,678,Germany,Female,30,1,139676.95,2,0,1,16146.0,0
2025,15666652,Anayolisa,781,France,Female,19,3,0.0,2,1,1,124297.32,0
2025,15585853,McCardle,743,Spain,Male,41,7,0.0,1,1,0,163736.09,1
2025,15623107,Chukwumaobim,686,Spain,Male,45,3,74274.87,3,1,0,64907.48,1
2025,15666163,Hayward,695,France,Male,43,1,100421.1,1,1,1,101141.28,0
2025,15693326,Whitehouse,641,France,Female,42,7,125437.14,2,0,0,164128.58,0
2025,15759751,Tsui,483,France,Male,48,1,0.0,2,1,1,110059.38,0
2025,15801934,Su,678,France,Male,66,8,0.0,2,1,1,47117.03,0
2025,15592000,Calabresi,781,Germany,Female,48,9,82794.18,1,1,0,124720.68,1
2025,15637110,McCulloch,634,Spain,Female,35,10,0.0,1,1,0,82634.41,0
2025,15727408,Koo,523,Germany,Male,27,8,61688.61,2,1,0,147059.16,0
2025,15716328,Miller,501,France,Female,40,2,0.0,2,0,0,141946.92,0
2025,15812241,Udinese,438,Germany,Male,59,7,127197.14,1,1,0,51565.98,1
2025,15715796,Romani,728,France,Male,37,0,0.0,2,1,1,72203.8,0
2025,15801152,Hill,553,Spain,Female,39,1,142876.98,2,1,0,44363.42,0
2025,15756425,Barnes,660,France,Male,30,7,146301.31,1,0,0,96847.91,0
2025,15572547,Vaguine,670,France,Female,45,9,104930.38,1,1,0,155921.81,1
2025,15720637,Bell,710,Germany,Female,46,10,120530.34,1,1,0,166586.99,1
2025,15623450,Brown,637,Germany,Female,27,7,135842.89,1,1,1,101418.05,0
2025,15596575,Vale,615,Germany,Male,39,5,113193.51,2,1,1,52166.25,0
2025,15787014,King,648,Germany,Female,28,8,90371.09,1,1,1,146851.73,0
2025,15805523,Nnaife,717,France,Female,28,1,90537.16,1,0,1,74800.99,0
2025,15749557,Chao,707,France,Female,44,6,0.0,2,1,1,192542.17,0
2025,15654379,Onwuatuegwu,588,Spain,Male,59,4,0.0,2,1,1,27435.41,0
2025,15783629,Degtyaryov,616,Germany,Female,42,6,117899.95,2,0,0,150266.81,0
2025,15751193,Nnaemeka,621,Spain,Male,33,4,0.0,2,1,1,40299.23,0
2025,15724099,Udinese,674,France,Male,26,6,166257.96,1,1,1,149369.41,0
2025,15648967,Ch'en,698,Germany,Female,64,1,169362.43,1,1,0,84760.32,1
2025,15779522,Efimov,736,France,Female,24,0,0.0,2,1,0,109355.73,1
2025,15760121,Maynard,712,France,Male,32,9,100606.02,1,1,0,165693.06,0
2025,15566467,Hannah,683,Germany,Female,32,0,138171.1,2,1,1,188203.58,0
2025,15736413,Hall,739,France,Male,29,1,0.0,2,1,1,164484.78,0
2025,15621205,Olisaemeka,578,France,Male,34,4,175111.11,1,1,1,74858.3,0
2025,15704788,Krawczyk,812,Spain,Female,49,8,66079.45,2,0,0,91556.57,1
2025,15579914,Garcia,633,Germany,Male,30,2,109786.82,2,1,1,139712.81,0
2025,15630363,Nkemakonam,437,France,Female,39,0,102721.49,1,0,0,22191.82,0
2025,15593795,Linton,516,Germany,Female,53,1,156674.2,1,1,0,118502.34,1
2025,15713532,Wang,646,Germany,Female,29,4,105957.44,1,1,0,15470.91,0
2025,15579112,Gibson,598,France,Male,47,2,0.0,2,1,1,186116.54,0
2025,15659234,Y?,494,France,Male,30,3,85704.95,1,0,1,27886.06,0
2025,15630580,Y?,751,Germany,Male,34,9,108513.25,2,1,1,27097.82,0
2025,15776128,Hs?,716,France,Female,44,6,155114.9,1,0,0,133871.83,0
2025,15726832,Donnelly,850,Germany,Male,61,3,141784.02,1,1,1,92053.75,0
2025,15773260,Tsou,590,France,Female,32,0,127763.24,1,1,0,100717.54,0
2025,15624437,Johnson,825,Spain,Female,32,1,0.0,2,1,1,42935.15,0
2025,15717138,Watson,850,Spain,Male,31,6,82613.56,2,1,0,149170.92,0
2025,15657317,Allan,789,France,Female,32,7,69423.52,1,1,0,107499.39,0
2025,15626948,Butcher,701,France,Female,42,6,86167.82,1,1,0,153342.38,0
2025,15758901,Henderson,713,Spain,Female,47,1,0.0,1,1,0,107825.08,1
2025,15773322,Obiajulu,536,Germany,Female,44,4,121898.82,1,0,0,131007.18,0
2025,15678916,Kelly,512,France,Female,75,2,0.0,1,1,0,123304.62,0
2025,15787051,Georg,750,Spain,Female,39,7,119565.92,1,1,0,87067.73,0
2025,15658852,Stevens,676,France,Male,38,8,0.0,2,1,1,133692.88,0
2025,15802617,Hudson,697,Germany,Male,43,7,115371.94,2,1,0,64139.1,0
2025,15656029,Marsden,609,France,Male,37,6,0.0,2,0,1,22030.72,0
2025,15585455,Stewart,630,France,Male,28,9,0.0,2,0,0,32599.35,0
2025,15692929,Ikechukwu,791,Germany,Female,42,10,113657.41,2,0,1,139946.68,1
2025,15758081,Repina,673,Spain,Male,39,8,138160.0,1,1,1,110468.51,0
2025,15672152,Grant,850,Germany,Male,37,9,122506.38,1,0,1,199693.84,1
2025,15673372,Stevenson,635,France,Female,58,1,0.0,1,1,1,58907.08,1
2025,15715673,Niu,651,Spain,Female,46,4,89743.05,1,1,0,156425.57,1
2025,15733261,Kung,688,Spain,Female,35,6,0.0,1,1,0,25488.43,1
2025,15623730,Ch'iu,792,France,Male,34,1,0.0,1,0,1,86330.32,0
2025,15694376,Sullivan,705,Germany,Female,64,3,153469.26,3,0,0,146573.66,1
2025,15580682,Tsai,652,France,Female,40,4,79927.36,2,1,1,33524.6,0
2025,15617082,Sanders,516,France,Male,33,7,115195.58,1,1,1,11205.5,0
2025,15761775,Myers,598,Germany,Male,20,8,180293.84,2,1,1,29552.7,0
2025,15770984,Fanucci,697,Spain,Female,40,7,130334.35,2,0,1,116951.1,0
2025,15703979,Evans,580,Germany,Male,39,3,119688.81,1,1,0,137041.26,0
2025,15801821,Cookson,691,France,Male,38,1,0.0,2,0,0,44653.5,0
2025,15604891,Zaytseva,624,Spain,Female,38,8,0.0,2,1,0,95403.41,0
2025,15627881,Diehl,603,France,Male,30,8,0.0,2,1,1,47536.46,0
2025,15611961,Stewart,615,France,Male,35,7,0.0,2,1,0,150784.29,0
2025,15658475,Lori,834,France,Male,36,8,142882.49,1,1,0,89983.02,1
2025,15767908,Nicholson,567,France,Male,38,6,127678.8,2,0,0,45422.89,0
2025,15624451,Huddart,641,France,Female,38,3,0.0,2,1,0,116466.19,0
2025,15577985,Chinomso,574,France,Female,34,5,112324.45,2,1,1,17993.43,0
2025,15585599,Stone,530,France,Female,34,8,0.0,2,0,1,141872.52,0
2025,15710553,Yin,555,Germany,Male,48,3,142055.41,2,0,1,79134.78,0
2025,15649292,Bellucci,748,France,Female,49,7,29602.08,1,0,0,163550.58,1
2025,15758136,King,778,France,Male,37,3,141803.77,1,0,1,179421.84,0
2025,15698664,Liang,567,Spain,Male,43,2,115643.58,2,0,0,174606.35,0
2025,15710543,Okwuoma,629,France,Male,46,1,130666.2,1,1,1,161125.67,1
2025,15715744,Schiavone,605,France,Male,39,7,0.0,1,0,1,119348.28,0
2025,15788151,Moore,650,Spain,Male,32,1,132187.73,2,1,1,178331.36,0
2025,15740557,Fedorova,753,France,Female,43,5,0.0,2,1,0,109881.71,0
2025,15630709,Castiglione,619,Germany,Female,31,2,56116.3,2,0,0,2181.94,0
2025,15639590,Melendez,758,France,Female,30,3,141581.08,1,1,0,156249.06,0
2025,15657449,Chukwuma,446,Germany,Male,25,3,136202.78,1,1,0,176743.51,0
2025,15672594,Stevenson,597,France,Female,60,0,131778.08,1,0,0,10703.53,1
2025,15714240,Ponomarev,712,Spain,Male,74,5,0.0,2,0,0,151425.82,0
2025,15665008,Sidorov,805,Germany,Female,26,8,42712.87,2,1,1,28861.69,0
2025,15751392,Fanucci,689,Spain,Female,57,4,0.0,2,1,0,136649.8,1
2025,15593976,Swanson,578,Germany,Female,31,5,102088.68,4,0,0,187866.21,1
2025,15805909,Bergamaschi,700,Spain,Male,28,8,159900.38,1,0,0,22698.56,0
2025,15749528,Achebe,652,Spain,Male,58,6,0.0,2,0,1,170025.43,0
2025,15691875,Tsou,850,Germany,Female,39,5,114491.82,1,1,0,99689.48,0
2025,15706200,Graham,637,Germany,Male,41,2,138014.4,2,1,0,140298.24,0
2025,15764661,Wang,644,France,Male,33,2,0.0,1,1,0,96420.58,0
2025,15602405,Ryrie,703,Germany,Female,38,9,99167.54,1,1,0,65720.92,0
2025,15610271,Andreev,684,Spain,Female,42,3,103210.27,1,1,0,31002.03,0
2025,15694890,Lai,588,France,Male,38,1,124271.26,1,1,0,75969.19,0
2025,15669606,Chu,690,France,Male,33,5,0.0,2,1,0,138017.68,0
2025,15680706,Balashov,537,Germany,Male,48,4,131834.8,1,1,0,166476.95,1
2025,15686812,Jones,692,Spain,Female,44,8,0.0,1,0,1,159069.37,0
2025,15764448,Mackenzie,837,Germany,Male,35,0,144037.6,1,1,0,145325.32,0
2025,15583580,Chiawuotu,566,Germany,Female,35,1,123042.0,1,1,0,66245.44,1
2025,15578648,Marino,543,Germany,Male,49,6,59532.18,1,1,0,104253.56,0
2025,15734987,Robertson,658,France,Female,43,7,140260.36,2,1,0,2748.72,0
2025,15765650,Chigolum,501,Germany,Male,40,5,114655.58,1,0,0,126535.92,0
2025,15788556,Trouette,683,France,Female,42,4,148283.94,1,1,1,44692.63,1
2025,15653937,McIntyre,638,Germany,Female,53,1,123916.67,1,1,0,16657.68,1
2025,15743538,Pickering,710,France,Female,31,1,0.0,2,1,0,20081.3,0
2025,15650086,Uchenna,725,France,Male,43,2,165896.0,2,1,0,130795.52,0
2025,15718773,Pisano,638,France,Female,32,0,0.0,2,1,0,160129.99,0
2025,15615140,Corson,791,France,Male,36,6,111168.97,1,1,1,189969.91,0
2025,15605020,Schofield,651,France,Male,45,2,165901.59,2,1,0,23054.51,1
2025,15759067,Bromby,537,Germany,Female,37,7,158411.95,4,1,1,117690.58,1
2025,15620111,Fan,659,France,Male,54,8,133436.52,1,1,0,56787.8,0
2025,15595592,Lai,708,France,Female,59,2,0.0,1,1,0,179673.11,1
2025,15583278,Greece,743,Spain,Female,36,8,92716.96,1,1,1,33693.78,0
2025,15601263,Young,493,Spain,Female,48,7,0.0,2,1,0,48545.1,0
2025,15713949,Woods,850,France,Male,40,1,76914.21,1,1,0,174183.44,0
2025,15619801,Batty,548,France,Female,33,1,80107.83,2,0,1,82245.67,0
2025,15680046,Onochie,711,Spain,Male,36,8,0.0,2,1,0,55207.41,0
2025,15811588,Eluemuno,664,Spain,Female,53,7,187602.18,1,1,0,186392.99,1
2025,15674932,Cameron,757,Spain,Female,44,9,0.0,2,1,0,177528.92,0
2025,15642022,Zito,621,Spain,Male,34,8,0.0,1,0,0,47972.65,0
2025,15691387,Agafonova,483,France,Male,29,9,0.0,1,1,1,81634.45,0
2025,15627377,Sabbatini,593,France,Male,41,6,0.0,2,1,1,99136.49,0
2025,15656683,Johnson,551,France,Male,52,1,0.0,1,0,0,63584.55,1
2025,15567802,Childs,450,Spain,Female,34,2,0.0,2,1,0,175480.93,0
2025,15745452,Sun,651,Germany,Male,41,1,90218.11,1,1,0,174337.68,0
2025,15617252,Lung,697,France,Female,33,1,87347.7,1,1,0,172524.51,0
2025,15662238,Davis,822,France,Male,37,3,105563.0,1,1,0,182624.93,0
2025,15686941,Hutchinson,575,Spain,Female,26,7,0.0,2,1,0,112507.63,0
2025,15737647,Obioma,775,Germany,Female,77,6,135120.56,1,1,0,37836.64,0
2025,15694209,Fanucci,484,France,Female,32,3,0.0,2,1,1,139390.99,0
2025,15637428,Briggs,660,France,Male,35,7,0.0,2,1,0,13218.6,0
2025,15590623,Kovalyov,561,Spain,Male,34,4,85141.79,2,1,1,29217.37,0
2025,15708256,Chien,803,France,Male,28,3,0.0,2,1,0,159654.0,0
2025,15649150,Buddicom,531,France,Female,53,5,127642.44,1,1,0,141501.45,1
2025,15668270,Thompson,587,Germany,Female,44,5,125584.17,2,1,1,41852.24,1
2025,15693200,King,752,France,Female,36,7,0.0,2,1,0,184866.86,0
